frame,timestamp,aspect_ratio__mouth_width__nose_to_chin,thresh_1,thresh_2,thresh_3,thresh_4,thresh_5
1505,50.16993698392003,0.6618724131152185,Open,Open,Open,Closed,Closed
1506,50.20327249022164,0.6733365717932083,Open,Open,Open,Closed,Closed
1507,50.23660799652325,0.6697868935704104,Open,Open,Open,Closed,Closed
1508,50.26994350282486,0.6420896555889192,Open,Open,Closed,Closed,Closed
1509,50.30327900912646,0.655888143333714,Open,Open,Open,Closed,Closed
1510,50.336614515428074,0.7178335665112905,Open,Open,Open,Open,Closed
1511,50.36995002172968,0.7082884525620675,Open,Open,Open,Closed,Closed
1512,50.40328552803129,0.6572955797650861,Open,Open,Open,Closed,Closed
1513,50.436621034332894,0.6493746210878824,Open,Open,Open,Closed,Closed
1514,50.469956540634506,0.6899950329083028,Open,Open,Open,Closed,Closed
1515,50.50329204693611,0.6987575193294292,Open,Open,Open,Closed,Closed
1516,50.53662755323772,0.6868267179731654,Open,Open,Open,Closed,Closed
1517,50.569963059539326,0.6677320423394338,Open,Open,Open,Closed,Closed
1518,50.60329856584094,0.6968536564699109,Open,Open,Open,Closed,Closed
1519,50.63663407214254,0.7388987386564138,Open,Open,Open,Open,Closed
1520,50.66996957844415,0.7261080193580325,Open,Open,Open,Open,Closed
1521,50.70330508474576,0.7896897453957354,Open,Open,Open,Open,Open
1522,50.73664059104737,0.719610702418157,Open,Open,Open,Open,Closed
1523,50.76997609734898,0.719467576445549,Open,Open,Open,Open,Closed
1524,50.803311603650585,0.70989403157373,Open,Open,Open,Closed,Closed
1525,50.83664710995219,0.6953546093902806,Open,Open,Open,Closed,Closed
1526,50.8699826162538,0.7078400842396114,Open,Open,Open,Closed,Closed
1527,50.90331812255541,0.6998443137169691,Open,Open,Open,Closed,Closed
1528,50.936653628857016,0.6982235155971149,Open,Open,Open,Closed,Closed
1529,50.96998913515863,0.7797092337994501,Open,Open,Open,Open,Open
1530,51.00332464146023,0.7494875232034557,Open,Open,Open,Open,Closed
1531,51.03666014776184,0.720516414180624,Open,Open,Open,Open,Closed
1532,51.06999565406345,0.7600906493166298,Open,Open,Open,Open,Closed
1533,51.10333116036506,0.6623929003324099,Open,Open,Open,Closed,Closed
