frame,timestamp,aspect_ratio_between_lips_to_mouth_width,thresh_1,thresh_2,thresh_3,thresh_4,thresh_5
1436,47.86978704910908,0.1511004125840534,Open,Closed,Closed,Closed,Closed
1437,47.90312255541069,0.1358498755216407,Open,Closed,Closed,Closed,Closed
1438,47.936458061712294,0.1411568048204032,Open,Closed,Closed,Closed,Closed
1439,47.969793568013905,0.1429687466635424,Open,Closed,Closed,Closed,Closed
1440,48.00312907431551,0.1128059381284868,Open,Closed,Closed,Closed,Closed
1441,48.03646458061712,0.0623428423543928,Closed,Closed,Closed,Closed,Closed
1442,48.06980008691873,0.0814141701358124,Closed,Closed,Closed,Closed,Closed
1443,48.10313559322034,0.046488385563522,Closed,Closed,Closed,Closed,Closed
1444,48.13647109952195,0.1543970374934694,Open,Closed,Closed,Closed,Closed
1445,48.16980660582355,0.0921615678697558,Closed,Closed,Closed,Closed,Closed
1446,48.20314211212517,0.0782441323275503,Closed,Closed,Closed,Closed,Closed
1447,48.23647761842677,0.0453355497921712,Closed,Closed,Closed,Closed,Closed
1448,48.26981312472838,0.0441279255875084,Closed,Closed,Closed,Closed,Closed
1449,48.303148631029984,0.096064778951064,Closed,Closed,Closed,Closed,Closed
1450,48.336484137331595,0.0565001616606709,Closed,Closed,Closed,Closed,Closed
1451,48.3698196436332,0.0350295205381286,Closed,Closed,Closed,Closed,Closed
1452,48.40315514993481,0.0926098427330845,Closed,Closed,Closed,Closed,Closed
1453,48.436490656236415,0.0658983731295058,Closed,Closed,Closed,Closed,Closed
1454,48.46982616253803,0.0398272389274501,Closed,Closed,Closed,Closed,Closed
1455,48.50316166883963,0.0595702613704564,Closed,Closed,Closed,Closed,Closed
1456,48.53649717514124,0.0613725302700694,Closed,Closed,Closed,Closed,Closed
1457,48.56983268144285,0.0912403150036605,Closed,Closed,Closed,Closed,Closed
1458,48.60316818774446,0.0627509906261038,Closed,Closed,Closed,Closed,Closed
1459,48.63650369404606,0.1192336442778604,Open,Closed,Closed,Closed,Closed
1460,48.669839200347674,0.1590700879935657,Open,Closed,Closed,Closed,Closed
1461,48.70317470664928,0.135784357201505,Open,Closed,Closed,Closed,Closed
1462,48.73651021295089,0.1935086899170631,Open,Closed,Closed,Closed,Closed
1463,48.769845719252494,0.2504989940518636,Open,Open,Closed,Closed,Closed
1464,48.803181225554106,0.3048477820119647,Open,Open,Open,Closed,Closed
1465,48.83651673185571,0.2842789084565237,Open,Open,Closed,Closed,Closed
1466,48.86985223815732,0.2626312816972104,Open,Open,Closed,Closed,Closed
1467,48.903187744458926,0.2531350952645378,Open,Open,Closed,Closed,Closed
1468,48.93652325076054,0.2440012330832333,Open,Open,Closed,Closed,Closed
1469,48.96985875706215,0.2204139721341261,Open,Open,Closed,Closed,Closed
1470,49.00319426336375,0.1835859825524216,Open,Closed,Closed,Closed,Closed
1471,49.03652976966536,0.1376003305884469,Open,Closed,Closed,Closed,Closed
1472,49.06986527596697,0.1077042441548792,Open,Closed,Closed,Closed,Closed
1473,49.10320078226858,0.0652231710238372,Closed,Closed,Closed,Closed,Closed
1474,49.136536288570184,0.0592282379610892,Closed,Closed,Closed,Closed,Closed
1475,49.16987179487179,0.0485360200978359,Closed,Closed,Closed,Closed,Closed
1476,49.2032073011734,0.0589221835278969,Closed,Closed,Closed,Closed,Closed
1477,49.23654280747501,0.1014609616815422,Closed,Closed,Closed,Closed,Closed
1478,49.269878313776616,0.0372957819587787,Closed,Closed,Closed,Closed,Closed
1479,49.30321382007823,0.1167836160797861,Open,Closed,Closed,Closed,Closed
1480,49.33654932637983,0.0321393728333983,Closed,Closed,Closed,Closed,Closed
1481,49.36988483268144,0.0717197436825317,Closed,Closed,Closed,Closed,Closed
1482,49.40322033898305,0.0955623661635022,Closed,Closed,Closed,Closed,Closed
1483,49.43655584528466,0.0863535164426189,Closed,Closed,Closed,Closed,Closed
1484,49.46989135158626,0.0912806027754756,Closed,Closed,Closed,Closed,Closed
1485,49.503226857887874,0.1035737186135323,Closed,Closed,Closed,Closed,Closed
1486,49.53656236418948,0.0981026541299328,Closed,Closed,Closed,Closed,Closed
1487,49.56989787049109,0.1409761601545434,Open,Closed,Closed,Closed,Closed
1488,49.603233376792694,0.0893246245104364,Closed,Closed,Closed,Closed,Closed
1489,49.636568883094306,0.0935198311724764,Closed,Closed,Closed,Closed,Closed
1490,49.66990438939591,0.0975114582695595,Closed,Closed,Closed,Closed,Closed
1491,49.70323989569752,0.1191038138266313,Open,Closed,Closed,Closed,Closed
1492,49.736575401999126,0.0717658280501509,Closed,Closed,Closed,Closed,Closed
1493,49.76991090830074,0.1332306347617564,Open,Closed,Closed,Closed,Closed
1494,49.80324641460234,0.1396216474108197,Open,Closed,Closed,Closed,Closed
1495,49.83658192090395,0.1070335106399547,Open,Closed,Closed,Closed,Closed
1496,49.86991742720557,0.136741299909998,Open,Closed,Closed,Closed,Closed
1497,49.90325293350717,0.1146230621590424,Open,Closed,Closed,Closed,Closed
1498,49.93658843980878,0.1441693642574454,Open,Closed,Closed,Closed,Closed
1499,49.969923946110384,0.1223023074440146,Open,Closed,Closed,Closed,Closed
1500,50.003259452412,0.1201968109943083,Open,Closed,Closed,Closed,Closed
1501,50.0365949587136,0.1287497045061028,Open,Closed,Closed,Closed,Closed
1502,50.06993046501521,0.1167897544448785,Open,Closed,Closed,Closed,Closed
1503,50.103265971316816,0.0872693709309393,Closed,Closed,Closed,Closed,Closed
1504,50.13660147761843,0.0814944090614449,Closed,Closed,Closed,Closed,Closed
1505,50.16993698392003,0.124234642171135,Open,Closed,Closed,Closed,Closed
1506,50.20327249022164,0.0992605902000929,Closed,Closed,Closed,Closed,Closed
1507,50.23660799652325,0.1275133866008774,Open,Closed,Closed,Closed,Closed
1508,50.26994350282486,0.1289373613886097,Open,Closed,Closed,Closed,Closed
1509,50.30327900912646,0.1172000189811957,Open,Closed,Closed,Closed,Closed
1510,50.336614515428074,0.1314114360215326,Open,Closed,Closed,Closed,Closed
1511,50.36995002172968,0.1260835917204223,Open,Closed,Closed,Closed,Closed
1512,50.40328552803129,0.1012296307434976,Closed,Closed,Closed,Closed,Closed
1513,50.436621034332894,0.1394334725287861,Open,Closed,Closed,Closed,Closed
1514,50.469956540634506,0.0708644528811733,Closed,Closed,Closed,Closed,Closed
1515,50.50329204693611,0.0871985140710086,Closed,Closed,Closed,Closed,Closed
1516,50.53662755323772,0.1604070549008869,Open,Closed,Closed,Closed,Closed
1517,50.569963059539326,0.1114816117537085,Open,Closed,Closed,Closed,Closed
1518,50.60329856584094,0.1483034035426288,Open,Closed,Closed,Closed,Closed
1519,50.63663407214254,0.1189876756304009,Open,Closed,Closed,Closed,Closed
1520,50.66996957844415,0.1135088275241532,Open,Closed,Closed,Closed,Closed
1521,50.70330508474576,0.1028595171225193,Closed,Closed,Closed,Closed,Closed
1522,50.73664059104737,0.0893865286384984,Closed,Closed,Closed,Closed,Closed
1523,50.76997609734898,0.0898793488154147,Closed,Closed,Closed,Closed,Closed
1524,50.803311603650585,0.1257356592711037,Open,Closed,Closed,Closed,Closed
1525,50.83664710995219,0.1429150583522381,Open,Closed,Closed,Closed,Closed
1526,50.8699826162538,0.1151751106899793,Open,Closed,Closed,Closed,Closed
1527,50.90331812255541,0.1219800240742817,Open,Closed,Closed,Closed,Closed
1528,50.936653628857016,0.131683987740315,Open,Closed,Closed,Closed,Closed
1529,50.96998913515863,0.0768178280017481,Closed,Closed,Closed,Closed,Closed
1530,51.00332464146023,0.1153255117630894,Open,Closed,Closed,Closed,Closed
1531,51.03666014776184,0.0976535114546857,Closed,Closed,Closed,Closed,Closed
1532,51.06999565406345,0.0694040656498057,Closed,Closed,Closed,Closed,Closed
1533,51.10333116036506,0.1573418691285127,Open,Closed,Closed,Closed,Closed
