frame,timestamp,aspect_ratio__mouth_width__inside_lips,thresh_1,thresh_2,thresh_3,thresh_4,thresh_5
1451,48.3698196436332,28.547350481475423,Open,Closed,Closed,Closed,Closed
1452,48.40315514993481,10.79798831839236,Closed,Closed,Closed,Closed,Closed
1453,48.436490656236415,15.174881450180324,Closed,Closed,Closed,Closed,Closed
1454,48.46982616253803,25.108444043073455,Open,Closed,Closed,Closed,Closed
1455,48.50316166883963,16.786899654194638,Open,Closed,Closed,Closed,Closed
1456,48.53649717514124,16.293934690316757,Open,Closed,Closed,Closed,Closed
1457,48.56983268144285,10.960067377670493,Closed,Closed,Closed,Closed,Closed
1458,48.60316818774446,15.936003400462804,Open,Closed,Closed,Closed,Closed
1459,48.63650369404606,8.386894538504702,Closed,Closed,Closed,Closed,Closed
1460,48.669839200347674,6.28653703919777,Closed,Closed,Closed,Closed,Closed
1461,48.70317470664928,7.364618580592402,Closed,Closed,Closed,Closed,Closed
1462,48.73651021295089,5.167726578215145,Closed,Closed,Closed,Closed,Closed
1463,48.769845719252494,3.992031999110379,Closed,Closed,Closed,Closed,Closed
1464,48.803181225554106,3.2803256543318127,Closed,Closed,Closed,Closed,Closed
1465,48.83651673185571,3.517672153131034,Closed,Closed,Closed,Closed,Closed
1466,48.86985223815732,3.807619539978896,Closed,Closed,Closed,Closed,Closed
1467,48.903187744458926,3.950459729635488,Closed,Closed,Closed,Closed,Closed
1468,48.93652325076054,4.09833994428578,Closed,Closed,Closed,Closed,Closed
1469,48.96985875706215,4.536917466336848,Closed,Closed,Closed,Closed,Closed
1470,49.00319426336375,5.447038962871021,Closed,Closed,Closed,Closed,Closed
1471,49.03652976966536,7.267424400243129,Closed,Closed,Closed,Closed,Closed
1472,49.06986527596697,9.284685184383214,Closed,Closed,Closed,Closed,Closed
1473,49.10320078226858,15.331974577478412,Closed,Closed,Closed,Closed,Closed
1474,49.136536288570184,16.883838426139953,Open,Closed,Closed,Closed,Closed
1475,49.16987179487179,20.603255025530764,Open,Closed,Closed,Closed,Closed
1476,49.2032073011734,16.971536696812095,Open,Closed,Closed,Closed,Closed
1477,49.23654280747501,9.856007506992908,Closed,Closed,Closed,Closed,Closed
1478,49.269878313776616,26.812683565805195,Open,Closed,Closed,Closed,Closed
1479,49.30321382007823,8.562844974048447,Closed,Closed,Closed,Closed,Closed
1480,49.33654932637983,31.114483944155506,Open,Open,Closed,Closed,Closed
1481,49.36988483268144,13.94316193357455,Closed,Closed,Closed,Closed,Closed
1482,49.40322033898305,10.464370443580815,Closed,Closed,Closed,Closed,Closed
1483,49.43655584528466,11.580304325701553,Closed,Closed,Closed,Closed,Closed
1484,49.46989135158626,10.955230022524235,Closed,Closed,Closed,Closed,Closed
1485,49.503226857887874,9.654958935396822,Closed,Closed,Closed,Closed,Closed
1486,49.53656236418948,10.193404132323902,Closed,Closed,Closed,Closed,Closed
1487,49.56989787049109,7.093397911418227,Closed,Closed,Closed,Closed,Closed
1488,49.603233376792694,11.19512122755314,Closed,Closed,Closed,Closed,Closed
1489,49.636568883094306,10.692919217911363,Closed,Closed,Closed,Closed,Closed
1490,49.66990438939591,10.255205057395523,Closed,Closed,Closed,Closed,Closed
1491,49.70323989569752,8.396036767182027,Closed,Closed,Closed,Closed,Closed
1492,49.736575401999126,13.934208343575252,Closed,Closed,Closed,Closed,Closed
1493,49.76991090830074,7.505781247595226,Closed,Closed,Closed,Closed,Closed
1494,49.80324641460234,7.162213156371241,Closed,Closed,Closed,Closed,Closed
1495,49.83658192090395,9.342868359834103,Closed,Closed,Closed,Closed,Closed
1496,49.86991742720557,7.313079520658292,Closed,Closed,Closed,Closed,Closed
1497,49.90325293350717,8.724247818580121,Closed,Closed,Closed,Closed,Closed
1498,49.93658843980878,6.936286395868991,Closed,Closed,Closed,Closed,Closed
1499,49.969923946110384,8.176460615493802,Closed,Closed,Closed,Closed,Closed
1500,50.003259452412,8.319688282306862,Closed,Closed,Closed,Closed,Closed
1501,50.0365949587136,7.767008117308725,Closed,Closed,Closed,Closed,Closed
1502,50.06993046501521,8.562394918571146,Closed,Closed,Closed,Closed,Closed
1503,50.103265971316816,11.45877401581536,Closed,Closed,Closed,Closed,Closed
1504,50.13660147761843,12.270780431649271,Closed,Closed,Closed,Closed,Closed
1505,50.16993698392003,8.049284664276534,Closed,Closed,Closed,Closed,Closed
1506,50.20327249022164,10.074491779508516,Closed,Closed,Closed,Closed,Closed
1507,50.23660799652325,7.842313867249438,Closed,Closed,Closed,Closed,Closed
1508,50.26994350282486,7.755703926545057,Closed,Closed,Closed,Closed,Closed
1509,50.30327900912646,8.532421826317673,Closed,Closed,Closed,Closed,Closed
1510,50.336614515428074,7.609687788786837,Closed,Closed,Closed,Closed,Closed
1511,50.36995002172968,7.931246138810824,Closed,Closed,Closed,Closed,Closed
1512,50.40328552803129,9.878530551334975,Closed,Closed,Closed,Closed,Closed
1513,50.436621034332894,7.171879046428752,Closed,Closed,Closed,Closed,Closed
1514,50.469956540634506,14.111447408996662,Closed,Closed,Closed,Closed,Closed
1515,50.50329204693611,11.468085329821864,Closed,Closed,Closed,Closed,Closed
1516,50.53662755323772,6.234139767841787,Closed,Closed,Closed,Closed,Closed
1517,50.569963059539326,8.970089185732771,Closed,Closed,Closed,Closed,Closed
1518,50.60329856584094,6.742933581511206,Closed,Closed,Closed,Closed,Closed
1519,50.63663407214254,8.404231738303693,Closed,Closed,Closed,Closed,Closed
1520,50.66996957844415,8.809887493439335,Closed,Closed,Closed,Closed,Closed
1521,50.70330508474576,9.721997808028467,Closed,Closed,Closed,Closed,Closed
1522,50.73664059104737,11.1873681105153,Closed,Closed,Closed,Closed,Closed
1523,50.76997609734898,11.126026313938931,Closed,Closed,Closed,Closed,Closed
1524,50.803311603650585,7.9531932770468865,Closed,Closed,Closed,Closed,Closed
1525,50.83664710995219,6.99716329076627,Closed,Closed,Closed,Closed,Closed
1526,50.8699826162538,8.68243142124459,Closed,Closed,Closed,Closed,Closed
1527,50.90331812255541,8.19806363860884,Closed,Closed,Closed,Closed,Closed
1528,50.936653628857016,7.593937707688737,Closed,Closed,Closed,Closed,Closed
1529,50.96998913515863,13.017811437954784,Closed,Closed,Closed,Closed,Closed
1530,51.00332464146023,8.671108280484173,Closed,Closed,Closed,Closed,Closed
1531,51.03666014776184,10.24028716534204,Closed,Closed,Closed,Closed,Closed
1532,51.06999565406345,14.408377818177566,Closed,Closed,Closed,Closed,Closed
1533,51.10333116036506,6.355587394117113,Closed,Closed,Closed,Closed,Closed
