Frames,T095258,T495558,T636709,T094955,T051358,L4955,L5258,L0958,L0952
1959,9.0,1366.0,127.5,8888.0,1790.0,144.734239211045,45.89117562233506,103.94229168149026,149.83324063771698
1960,17.0,1290.5,100.5,8451.0,2617.0,139.6352391053204,43.174066289845804,102.61091559868278,145.7840869230932
1961,61.5,1235.5,40.0,8490.0,2703.5,139.83204210766573,43.93176527297759,103.81233067415451,147.73286702694156
1962,4.0,1255.5,148.5,8599.5,3193.5,137.6735268670052,44.14748010928823,106.73331251301067,150.88074761214565
1963,72.0,1362.0,101.0,8550.0,2707.0,134.73306943731373,45.89117562233506,106.73331251301067,152.6106156202772
1964,84.0,1167.5,101.0,8462.0,2993.5,135.51752654177244,42.7551166528639,107.70793842609746,150.44268011438774
1965,14.0,1141.5,151.5,7813.5,3139.5,125.31959144523253,45.12205669071391,106.51291001564083,151.63442880823604
1966,329.0,1119.0,112.0,7824.0,3922.0,125.93649193144932,44.40720662234904,107.00467279516349,151.10923201446033
1967,168.0,896.0,15.0,7312.0,3758.0,115.7410903698423,42.579337712087536,111.08555261599052,153.58710883404245
1968,93.5,796.0,117.5,7302.0,4108.0,118.45674315968678,46.87216658103186,109.88175462741756,156.7322557739791
1969,298.5,770.0,10.0,6765.0,4192.5,112.17842929904127,53.46026561849464,106.96261028976434,160.22796260328596
1970,344.0,833.0,70.0,6294.0,1939.5,101.6070863670443,56.71860364994893,107.96758772891057,164.4506004853737
1971,382.5,1055.0,29.5,6028.0,1053.0,101.83319694480774,60.67124524847005,98.76234100101111,159.1257364476281
1972,367.5,1028.0,107.5,5721.5,372.0,95.90099061010788,61.98386886924694,98.37174391053561,160.0781059358212
1973,379.0,960.0,190.5,5577.5,334.5,95.524865872714,55.731499172371095,97.41663102366043,152.80052355931247
1974,179.5,863.0,232.5,5477.0,700.5,94.36630754670864,50.695167422546305,98.35141076771599,148.95972610071487
1975,30.0,850.0,105.0,6030.0,1164.0,100.0199980003999,46.57252408878007,103.84603988597736,150.41608956491322
1976,37.5,808.5,92.0,6321.0,517.0,107.07940978544848,44.14748010928823,103.07764064044152,147.220922426128
1977,197.0,804.0,28.0,6781.5,1292.0,112.44998888394787,42.7551166528639,107.00467279516349,149.64624953536256
1978,19.0,825.0,147.0,7816.0,2404.0,118.82760622010359,46.69047011971501,117.88553770501282,164.57521077003062
1979,76.0,1083.0,62.0,8739.0,2392.0,133.2216198670471,48.662100242385755,115.12167476196652,163.77118183612157
1980,16.5,1073.0,47.0,9076.0,3469.5,138.6001443000692,42.95346318982906,115.73245007343446,158.68522300453813
1981,33.5,1306.5,60.5,9019.5,2545.0,143.56183336806478,44.91102314577124,107.48953437428223,152.3975065412817
1982,134.0,1327.5,6.5,8615.5,1938.0,140.24621207005913,44.40720662234904,103.94229168149026,148.29699929533302
1983,65.0,1218.0,77.0,8644.0,2682.0,142.3938200906205,43.73785545725808,104.34557968596465,148.07092894960846
1984,94.5,1182.0,130.0,8439.5,2926.0,135.32922818075923,42.579337712087536,107.28000745712129,149.83324063771698
1985,34.0,1239.5,125.5,7805.0,2111.5,127.09838708654017,50.00999900019995,103.36827366266692,153.37535656030275
1986,66.0,941.5,105.0,8021.5,3569.0,128.08200498118384,46.87216658103186,110.63453348751464,157.4960316960399
1987,108.0,852.0,104.0,7788.0,3792.0,125.60254774486066,45.70557952810576,110.63453348751464,156.31058825300352
1988,114.0,723.0,119.5,7465.5,4414.0,121.82364302548172,48.83646178829912,110.85576214162258,159.66214329013624
1989,41.0,772.5,75.5,7201.5,2476.5,121.82364302548172,45.5411901469428,105.54619841567009,151.08275877809487
1990,268.0,1033.5,10.0,7708.5,2587.0,126.90547663517127,52.61178575186362,105.26157893552613,157.70859202973057
1991,302.0,1105.5,10.0,7579.5,1709.5,125.31959144523253,52.61178575186362,103.58088626768937,155.97756248896826
1992,118.5,1033.5,2.5,6738.5,1482.0,115.73245007343446,52.392747589718944,98.76234100101111,151.11915828246265
1993,68.5,1013.5,36.0,6901.5,2608.5,119.10079764636339,50.695167422546305,99.04039579888602,149.7230777134908
1994,20.0,967.0,17.5,6975.0,1620.5,120.30378215168466,47.80167361086848,100.0,147.80054127099805
1995,233.5,1355.0,94.0,7941.0,2329.0,126.64912159190051,52.81098370604357,104.04806581575652,156.7322557739791
1996,3.5,1248.0,187.5,8679.5,2473.0,131.47243057006287,48.76474136094644,113.05308487608819,161.8177987738061
1997,10.0,1270.0,77.5,8804.0,2208.0,134.937022347464,45.60701700396552,111.8257573191436,157.4325252290644
1998,54.0,1231.0,114.0,8354.0,1782.0,134.5362404707371,42.44997055358225,105.99056561788883,148.43180252223578
1999,14.5,1224.5,66.0,8476.0,2652.0,136.69308687713507,41.773197148410844,106.09901036296239,147.87156589419075
2000,92.0,1123.0,126.0,8421.5,3267.5,139.05754204644924,40.792156108742276,105.01904589168576,145.7840869230932
2001,121.0,1288.0,73.5,8249.5,4491.0,135.71293232407882,45.12205669071391,102.88342918079665,147.96283317103658
2002,24.0,1252.0,7.0,8888.0,4033.5,133.3641631023867,44.91102314577124,114.54256850621083,159.45218719101973
2003,91.0,1262.5,118.5,8373.5,4147.5,132.7742444904131,48.05205510693585,107.20074626605917,155.23208431248997
2004,26.0,1416.0,86.0,8340.0,3163.0,134.73306943731373,49.24428900898052,102.83968105745953,152.08221460775746
2005,108.0,1150.0,180.0,8311.0,4258.5,130.61393493804556,45.12205669071391,109.89540481748998,154.98709623707387
2006,114.0,1274.0,70.0,8086.0,1573.0,132.5745073534124,47.853944456021594,102.83968105745953,150.65855435387664
2007,133.0,1287.5,37.5,7855.0,1195.5,132.38202294873727,45.5411901469428,99.24716620639605,144.734239211045
2008,124.0,1373.0,51.0,8195.5,1950.5,132.00378782444085,48.662100242385755,103.36827366266692,151.99013125857877
2009,147.5,1645.5,50.0,8457.0,687.0,135.14806694880988,52.46903848937962,100.80674580602232,153.22206107476822
2010,54.0,1334.0,84.0,7941.0,1411.0,131.59407281484982,45.89117562233506,100.43903623591775,146.32156368765337
2011,2.0,1291.0,94.0,8629.0,2345.0,133.18032887780387,44.91102314577124,110.21796586763884,155.12897859523216
2012,42.0,1207.0,75.0,8689.0,2975.0,135.32922818075923,44.91102314577124,110.63453348751464,155.54099138169335
2013,180.0,1356.5,58.5,8534.0,2157.0,133.18032887780387,48.662100242385755,107.93516572461452,156.51836952894698
2014,112.5,1378.0,85.0,8502.0,2745.0,132.01893803541975,45.89117562233506,108.17116066678771,154.02921800749363
2015,66.0,1315.0,87.0,8433.0,2336.5,132.19682295728592,46.52956049652737,107.68936809174804,154.20765220960988
2016,184.0,1500.5,61.0,8716.5,1767.5,135.14806694880988,48.662100242385755,106.96261028976434,155.54099138169335
2017,48.0,1408.0,101.0,8155.0,2744.0,133.3641631023867,47.853944456021594,101.20276676059801,149.05032707109368
2018,171.5,1454.0,61.0,8563.0,3584.0,134.5362404707371,48.05205510693585,106.04244433244644,154.0194792875239
2019,167.5,1337.0,7.5,8292.0,3136.5,129.0658746532173,47.67598976424087,107.93516572461452,155.54099138169335
2020,39.0,1250.0,173.0,8789.0,3230.5,132.19682295728592,45.12205669071391,114.23659658795863,159.3549497191725
2021,90.0,1287.5,41.0,8425.0,2705.0,132.38202294873727,45.89117562233506,107.93516572461452,153.80507143784303
2022,72.5,1106.0,150.0,8292.0,3910.0,130.26895255585654,46.09772228646444,110.35397591387454,156.43848631331102
2023,34.5,1180.5,75.0,8370.0,2548.0,131.21356637177422,43.93176527297759,109.65856099730654,153.58710883404245
2024,159.0,1301.0,22.5,8517.0,2375.0,135.14806694880988,46.69047011971501,106.96261028976434,153.58710883404245
2025,121.5,1239.0,19.0,8078.5,2988.0,129.0658746532173,45.89117562233506,106.23088063270491,152.08221460775746
2026,106.0,1142.0,147.0,7830.0,3242.5,128.4562182223967,48.05205510693585,104.29285689825551,152.31546211727817
2027,122.5,1129.0,156.0,8077.5,3600.0,132.00378782444085,48.507731342539614,105.65036677645753,154.12008305214476
2028,217.0,1145.0,60.0,8007.5,3171.0,132.38202294873727,46.87216658103186,104.12012293500234,150.86417732516887
2029,49.5,1098.5,83.0,7838.5,2163.5,130.04999038831184,42.95346318982906,103.81233067415451,146.75830470538966
2030,38.0,1079.0,41.0,7706.5,2061.0,128.08200498118384,46.32493928760188,103.58571330062848,149.90663761154806
2031,42.5,1225.5,157.0,7159.0,978.5,123.79418403139947,46.09772228646444,95.90099061010788,141.9929575718458
2032,68.0,1145.0,119.0,7663.0,1600.0,133.00375934536586,47.29693436154187,98.0612053770501,145.34441853748632
2033,104.0,845.5,37.5,6971.5,2292.0,119.23925528113634,42.7551166528639,102.83968105745953,145.5609837834301
2034,75.5,698.5,114.0,7142.0,3194.0,117.5457357797381,36.6742416417845,109.88175462741756,146.53668482670133
2035,120.0,824.0,153.0,7190.0,2864.0,120.22063050907694,41.23105625617661,105.90561835898981,147.09180806557515
2036,26.0,1178.5,92.0,7337.0,701.0,123.47064428438041,44.721359549995796,99.82484660644363,144.5441109142811
2037,16.0,1340.5,44.0,7089.0,914.5,126.43575443678897,46.52956049652737,90.93404203047393,137.46272221951665
2038,89.5,1528.5,8.0,6830.5,2881.5,124.03628501370073,55.731499172371095,85.70297544426332,141.41074923781431
2039,125.0,1680.0,296.5,7248.0,142.5,122.37646832622684,60.8276253029822,91.00549433962765,151.79591562357663
2040,278.0,2240.0,245.0,7648.0,2622.5,127.90621564255585,71.02112361825881,84.8999411071645,155.7562197795003
2041,222.5,2819.0,256.0,8524.5,2704.5,127.1416532848303,79.90619500389191,90.02777349240623,169.85287751463028
2042,406.0,3100.0,354.0,8299.5,3548.0,126.43575443678897,93.05912099305473,82.71033792700887,175.524927004685
2043,566.0,3260.5,348.0,7590.5,5725.0,119.94165248152953,97.01546268507923,73.37574531137656,169.85876486069242
2044,894.0,3458.0,572.5,10472.0,2028.5,140.42791745233566,98.73196037757987,100.57832768544127,198.4943324127921
2045,724.0,2727.0,465.0,8784.0,2164.0,126.3210196285638,89.94442728707543,98.67117106835208,187.98404187589966
2046,987.0,3674.0,692.5,9550.0,3445.0,125.67418191498204,112.8716084761797,95.50916186418976,207.50421682462263
2047,150.0,1905.5,93.0,7961.0,340.0,111.75866856758807,88.81441324469807,108.50345616615168,197.29419656948858
2048,23.0,1646.0,0.5,8405.0,1344.0,112.44554237496477,80.06247560499239,120.50726119201282,200.5691900566984
2049,137.5,896.0,77.0,8054.5,3318.0,109.22453936730518,56.089214649520635,131.68523075880606,187.7471704180918
2050,204.0,321.0,131.5,7837.5,5882.0,111.44954015158609,45.60701700396552,135.71293232407882,181.24568960391858
2051,299.0,372.0,200.0,7537.0,4983.5,106.30145812734649,41.10960958218893,136.12494260788506,177.05366418123066
2052,280.5,246.0,344.5,7423.0,4397.5,110.65260954898443,44.598206241955516,130.96946208945045,175.41379649275024
2053,246.0,304.0,169.5,7075.5,3792.0,113.07077429645558,40.80441152620633,121.39604606411199,162.04937519163718
2054,100.5,1547.0,60.0,8123.0,2154.0,112.01785571952357,62.96824596572466,119.4361754243663,182.3896926912264
2055,725.0,2000.5,365.0,7293.0,1660.0,119.26860441876563,74.43117626371358,91.706052144883,165.19685227025363
2056,834.5,4929.5,359.5,11646.0,3955.5,161.37533888422976,99.12618221237011,84.64632301523794,182.8578683021324
2057,814.0,2175.5,459.0,7231.0,1892.5,121.03718436910205,92.77930803794561,83.81527307120105,175.6160584912439
2058,827.0,3180.5,590.0,8475.5,4070.0,125.76565508913791,101.71037311896953,85.07055894961546,185.9247159470736
2059,1012.5,3309.0,647.5,8344.5,4129.5,119.5198728245642,111.64676439557037,85.38149682454625,195.92090240706835
2060,1120.0,3626.0,849.0,8988.0,4414.5,122.64175471673585,116.61903789690601,88.54377448471462,203.9607805437114
2061,732.0,3542.0,681.0,8600.0,4994.0,116.55899793666725,118.0889495253472,87.36131867136622,204.94145505485218
2062,763.5,3081.5,770.0,7730.0,5209.0,113.1591799192624,113.99122773266372,82.56512580987206,195.92090240706835
2063,610.0,2720.5,600.5,7515.5,2989.0,115.12167476196652,101.27191120937731,83.81527307120105,184.61040057374882
2064,459.0,2064.0,457.5,7374.0,965.0,113.77170122662314,85.32877591996736,93.96275858019496,178.99720668211557
2065,221.5,1698.0,172.5,7121.0,167.0,119.05040949110591,68.4470598345904,91.48223871331527,159.8311609167624
2066,3.5,935.0,33.0,6940.5,2347.0,115.31695452100702,44.384682042344295,104.29285689825551,148.67750334196495
2067,220.0,746.0,151.5,7694.0,3502.5,124.73972903610141,34.785054261852174,111.40017953306898,146.01369798755184
2068,156.5,872.0,162.0,7918.0,3797.0,127.12198865656563,36.68787265568828,110.85576214162258,147.46185947559457
2069,102.0,855.0,77.0,7798.0,4134.0,125.1718818265508,38.07886552931954,111.00450441310929,149.05032707109368
2070,45.0,883.0,102.0,7973.0,4169.5,125.7179382586272,37.107950630558946,112.80514172678478,149.90663761154806
2071,134.0,844.5,164.5,7607.5,3955.5,124.95199078045935,37.36308338453881,108.25894882179486,145.5609837834301
2072,70.0,790.0,101.0,7898.0,4785.0,127.12198865656563,39.293765408777,111.83022847155415,151.10923201446033
2073,19.5,742.5,111.0,7920.5,5504.5,121.39604606411199,37.656340767525464,118.25819210524064,155.9134375222354
2074,15.5,691.5,99.0,7405.0,5222.0,118.25819210524064,40.26164427839479,113.75851616472501,154.0194792875239
2075,36.0,849.0,120.5,7503.0,4974.0,115.7410903698423,41.0,115.20850663036997,156.20499351813308
2076,234.0,887.5,70.0,6958.5,3836.5,111.00450441310929,47.67598976424087,109.63576058932597,157.17824276915684
2077,91.0,840.0,63.5,6751.5,3524.0,110.02272492535349,49.8196748283246,107.48953437428223,157.2895419282541
2078,100.0,778.5,125.5,6776.0,4918.5,111.19802156513397,50.99019513592785,107.93516572461452,158.90248582070703
2079,82.5,663.5,124.0,6544.0,3840.0,108.06016842481785,50.00999900019995,108.90821823902914,158.90248582070703
2080,238.0,889.0,9.0,5964.0,2491.5,100.22474744293447,56.88585061331157,101.39033484509261,158.15182578775372
2081,146.0,620.5,14.0,5552.5,2111.0,97.86214794290998,53.9351462406472,100.89598604503551,154.7804897265802
2082,233.5,622.5,117.0,5544.0,1365.0,94.72592042308166,51.62363799656123,104.04806581575652,155.54099138169335
2083,161.0,543.5,6.0,5527.5,2170.5,96.6902270139025,47.853944456021594,103.32473082471591,151.10923201446033
2084,115.5,696.0,72.0,6053.0,1884.0,107.5174404457249,46.87216658103186,99.92497185388645,146.75830470538966
2085,115.5,676.5,63.5,7044.0,2648.5,118.94956914591998,42.579337712087536,107.48953437428223,150.02999700059985
2086,45.0,891.5,89.0,7686.5,2917.5,124.16923934694937,43.73785545725808,109.48972554536796,153.22206107476822
2087,24.0,930.0,110.0,8169.5,3201.0,129.71121771072848,38.63935817272331,111.6288493177279,150.2664300500947
2088,45.5,876.5,40.5,7816.0,3629.0,127.283148923964,40.607881008493905,109.04127658827184,149.64290828502365
2089,50.0,914.0,11.5,8009.0,4119.5,126.92123541787639,38.47076812334269,111.80339887498948,150.2664300500947
2090,129.5,829.5,132.0,8001.0,4857.5,127.73801313626261,37.8549864614954,112.29425630903836,150.0966355385756
2091,74.5,780.5,24.0,7875.5,4397.0,127.4244874425634,38.63935817272331,111.61093136427094,150.23315213360866
2092,124.0,904.5,14.5,7864.5,4122.5,122.05326705991938,40.44749683231337,114.33722053644648,154.74172029546526
2093,45.5,760.0,122.0,7305.5,3859.5,116.90166808048549,41.593268686170845,111.9866063420086,153.57408635573907
2094,182.0,543.0,62.0,7330.0,4710.0,120.03332870498926,42.579337712087536,113.26517558367179,155.7562197795003
2095,110.5,593.0,110.0,7177.0,4298.0,113.78049041905207,45.70557952810576,115.73245007343446,161.4094173212951
2096,165.0,643.0,102.0,6475.5,3181.0,105.53672346628922,50.99019513592785,110.60289327137876,161.533278305122
2097,248.0,865.0,27.0,6220.0,1726.0,98.48857801796105,57.48912940721924,109.11003620199197,166.48123017325406
2098,117.5,734.0,79.0,5176.0,467.5,94.14881836751856,55.90169943749474,94.36630754670864,150.23315213360866
2099,83.0,766.0,52.5,5969.0,1418.0,99.24716620639605,52.630789467763066,105.08092119885512,157.69590990257166
2100,52.0,596.5,106.0,6111.5,2135.0,104.80935072788114,48.76474136094644,105.26157893552613,154.0194792875239
2101,18.0,737.0,46.5,7379.0,2962.5,119.10079764636339,46.57252408878007,111.57060544785082,158.14234094637652
2102,16.5,983.0,121.0,8216.0,2844.0,126.69648771769484,45.35416188179427,114.23659658795863,159.5900999435742
2103,66.0,985.5,162.0,9004.5,3078.0,137.6735268670052,43.174066289845804,116.49892703368559,159.66214329013624
2104,64.5,1040.5,93.0,8825.0,3346.5,139.05754204644924,41.97618372363071,111.9866063420086,153.95129099815955
2105,17.0,1246.0,40.5,8782.5,3113.5,142.57980221616245,42.7551166528639,105.72133181151285,148.47558721890948
2106,27.0,1174.0,153.0,8429.0,4050.0,133.55523202031435,42.95346318982906,108.6830253535482,151.63442880823604
2107,70.5,930.0,173.0,8253.5,4914.0,129.43724348115578,40.024992192379,113.1591799192624,153.16984037335808
2108,26.5,1030.5,160.5,8281.5,4162.5,130.6981254647518,39.81205847478876,111.00450441310929,150.81445554057476
2109,21.0,979.0,160.5,8111.0,4575.0,124.33824833895642,42.95346318982906,114.75626344561765,157.70859202973057
2110,24.0,870.0,91.0,7830.0,3941.0,121.6552506059644,41.0,114.54256850621083,155.54099138169335
2111,48.0,744.0,95.5,7527.0,4518.5,118.86967653695369,40.607881008493905,114.1402645870422,154.74172029546526
2112,34.5,633.0,97.0,7441.0,4354.0,116.10340218959993,38.63935817272331,117.27744881263405,155.9134375222354
2113,118.0,631.0,18.0,6300.0,2644.0,106.7941945987702,41.19465984809196,106.21205204683694,147.36349615830918
2114,203.0,837.0,99.0,6745.0,2116.0,110.8873302050329,49.25444142409901,106.70520137275409,155.8589105569521
2115,104.5,705.0,1.5,6027.0,1790.0,104.47966309287182,51.24451190127583,101.96568050084302,153.18289721767243
2116,370.0,519.5,70.0,6276.0,3389.0,100.44899203078147,52.23983154643591,114.75626344561765,166.7213243709394
2117,322.0,800.0,12.0,5911.0,1044.0,96.1041102138717,62.80127387243033,106.48004507887852,169.09760495051373
2118,458.0,835.0,72.0,5358.0,912.0,88.76936408468859,66.09841147864296,102.1420579389313,167.86899654194636
2119,261.0,725.0,69.0,5366.0,522.5,90.02777349240623,58.249463516842795,103.4456378974,161.55494421403512
2120,271.0,563.5,141.0,5142.5,1272.0,91.67878707749138,50.695167422546305,100.65783625729296,151.16216457830973
